"subject" "activity" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyAccMag-std()" "tGravityAccMag-std()" "tBodyAccJerkMag-std()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-meanFreq()-Y" "fBodyAcc-meanFreq()-Z" "fBodyAcc-skewness()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-meanFreq()-Y" "fBodyAccJerk-meanFreq()-Z" "fBodyAccJerk-skewness()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-meanFreq()-Y" "fBodyGyro-meanFreq()-Z" "fBodyGyro-skewness()-X" "fBodyAccMag-std()" "fBodyAccMag-skewness()" "fBodyBodyAccJerkMag-std()" "fBodyBodyAccJerkMag-skewness()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroMag-skewness()" "fBodyBodyGyroJerkMag-std()" "fBodyBodyGyroJerkMag-skewness()" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tBodyAcc-mad()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tGravityAcc-mad()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyAccJerk-mad()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyro-mad()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyGyroJerk-mad()-X" "tBodyAccMag-mad()" "tGravityAccMag-mad()" "tBodyAccJerkMag-mad()" "tBodyGyroMag-mad()" "tBodyGyroJerkMag-mad()" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAcc-mad()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyAccJerk-mad()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyGyro-mad()-X" "fBodyAccMag-mad()" "fBodyBodyAccJerkMag-mad()" "fBodyBodyGyroMag-mad()" "fBodyBodyGyroJerkMag-mad()"
"11.WALKING_UPSTAIRS" "11" "WALKING_UPSTAIRS" "-0.106797216481481" "-0.238802959018519" "-0.343576924814815" "0.146633747092593" "-0.953463105740741" "-0.0132625289255556" "-0.0151463896833333" "-0.452961683518519" "-0.0566928808703704" "0.0638054379968518" "-0.501331630185185" "-0.0719834687944444" "-0.046076149625" "-0.660431336111111" "-0.289592148148148" "-0.289592148148148" "-0.490485807222222" "-0.377909862407407" "-0.80112703962963" "-0.254645206944444" "-0.551742083518519" "-0.198733655611111" "-0.189232158777778" "-0.486549897222222" "0.273458380024074" "-0.455317917037037" "-0.765387905555556" "-0.458255021296296" "-0.461641074074074" "-0.482497119833333" "-0.00237970619703704" "-0.581167154444444" "-0.674671878518519" "-0.517811645740741" "-0.63553191687037" "-0.183328377796296" "0.00343501648888889" "-0.376027878888889" "-0.324894281759259" "-0.513703461481481" "-0.0768198787644444" "-0.381223382777778" "-0.13197909447037" "-0.822428718888889" "-0.466848779814815" "-0.103167501868519" "-0.203369399185185" "-0.293610542592593" "-0.924360832962963" "-0.906933171111111" "-0.955696621296296" "-0.428119229814815" "-0.785359167222222" "-0.432053431666667" "-0.28204453962963" "-0.694658851666667" "-0.511461123333333" "-0.809459436666667" "-0.777173388518518" "-0.654225884074074" "-0.37101111537037" "-0.37101111537037" "-0.524512016296296" "-0.310487452242593" "-0.813193265185185" "-0.0885048145574074" "-0.113701770190741" "-0.248563307314815" "-0.437276328518518" "-0.803845087037037" "-0.390341160925926" "-0.153787850538889" "-0.729928728518519" "-0.474016609814815" "-0.272591277222222" "-0.470982676851852" "-0.398447007777778" "-0.787289202407407"
"12.WALKING_UPSTAIRS" "12" "WALKING_UPSTAIRS" "-0.107339730115385" "-0.290149192307692" "-0.259144202692308" "-0.0702503820961538" "-0.960246289807692" "-0.00689494886730769" "0.00906662793461539" "-0.359856972115385" "-0.0411314519307692" "0.0898022757730769" "-0.526659296134615" "-0.0335406569057692" "-0.0653167291865385" "-0.549999188461539" "-0.285844036153846" "-0.285844036153846" "-0.329827968269231" "-0.525686949063462" "-0.713406712307692" "-0.168341519859615" "-0.560841212692308" "-0.278929748076923" "-0.105269653898077" "-0.217216987155769" "0.0618201872807692" "-0.333077590961538" "-0.687929868653846" "-0.39060122" "-0.380249904980769" "-0.323446377115385" "-0.283361665142308" "-0.604711316153846" "-0.406080936346154" "-0.5604629635" "-0.351127976519231" "-0.224541879673077" "-0.223372337605769" "-0.395285130961538" "-0.288834340134615" "-0.346565141730769" "0.0732722335192308" "-0.564435086711538" "-0.365398526980769" "-0.733130764423077" "-0.136470586282885" "-0.103818259823077" "-0.436697425576923" "-0.342332983846154" "-0.941378352307692" "-0.938071183269231" "-0.961290661730769" "-0.311328991057692" "-0.719336352692308" "-0.381516886923077" "-0.522949798269231" "-0.349614606153846" "-0.543441878884615" "-0.761195612692308" "-0.606412096538462" "-0.549456312884615" "-0.404332977115385" "-0.404332977115385" "-0.395201884423077" "-0.4840074445" "-0.727238238269231" "-0.130175559028846" "-0.418599992115385" "-0.247000870480769" "-0.335926381307692" "-0.750114855961538" "-0.264433152115385" "-0.483918390576923" "-0.396095719423077" "-0.456313207865385" "-0.306137936365385" "-0.324244315730769" "-0.539189023326923" "-0.714022029230769"
"13.WALKING_UPSTAIRS" "13" "WALKING_UPSTAIRS" "-0.125767265890909" "-0.296284597454545" "-0.357404501636364" "-0.207507170584727" "-0.946441502363636" "-0.00128009758363636" "-0.0254126299290909" "-0.487325539818182" "0.00381966911090909" "0.116679563256364" "-0.541066687090909" "-0.0453051954036364" "-0.0661653916327273" "-0.631037584" "-0.326339622181818" "-0.326339622181818" "-0.451225931090909" "-0.415658606181818" "-0.669216383090909" "-0.0636564765818182" "-0.404785239945455" "-0.266081292363636" "-0.247165637745455" "-0.285177288672727" "0.204667966245455" "-0.368996179072727" "-0.631496434363636" "-0.514337759454545" "-0.586022409090909" "-0.504002904418182" "-0.0351406475763636" "-0.492176104727273" "-0.255338945927273" "-0.562911002545455" "-0.293383223927273" "-0.240720823" "-0.0424223239454545" "-0.409065516363636" "-0.367131757527273" "-0.491090809090909" "-0.299680518563636" "-0.470770800363636" "-0.378439405254545" "-0.712261499636364" "-0.383150061618182" "0.104470773801818" "-0.217210568085455" "-0.341001436363636" "-0.922054968727273" "-0.910271096181818" "-0.947265352181818" "-0.323333932218182" "-0.660921263636364" "-0.470107350181818" "-0.403572169636364" "-0.211805111745455" "-0.546979666909091" "-0.678805915818182" "-0.550880346909091" "-0.621862368" "-0.407885843636364" "-0.407885843636364" "-0.483353009454545" "-0.348845533836364" "-0.692463921272727" "0.114656709636364" "-0.184842227972182" "-0.307722931090909" "-0.319400410981818" "-0.689235778909091" "-0.446333138909091" "-0.364283258727273" "-0.272525011818182" "-0.50126419" "-0.298847178727273" "-0.410301396363636" "-0.416472051272727" "-0.663644194545455"
"14.WALKING_UPSTAIRS" "14" "WALKING_UPSTAIRS" "-0.112279688983333" "-0.309396717592593" "-0.322680364814815" "-0.49508872037037" "-0.928523640925926" "-0.0183131159944444" "0.00344199486481481" "-0.368780418888889" "-0.123499570044444" "-0.0441381886666667" "-0.454283337592593" "-0.0207749732407407" "-0.0137237620296296" "-0.646611034444444" "-0.0197686685018519" "-0.0197686685018519" "-0.337086266574074" "0.299975979851852" "-0.485819293703704" "0.0163939234574074" "0.191693742633333" "-0.304980247962963" "-0.366543121851852" "-0.367877189296296" "0.00431882541851852" "-0.347606639592593" "-0.264008468333333" "-0.41096787037037" "-0.487347927037037" "-0.52152949537037" "-0.265058886809259" "0.118687692187963" "0.196703218737037" "-0.464742933888889" "-0.521877343333333" "-0.501572597962963" "0.0123033028592593" "-0.143253889222222" "-0.296121196975926" "-0.409847649281481" "-0.425367098074074" "0.236659662496296" "-0.302376717218518" "-0.564964076388889" "-0.570583453333333" "0.307195533" "0.609017879074074" "-0.359354792222222" "-0.907231431296296" "-0.875450819074074" "-0.929293631481481" "-0.336427181240741" "-0.327868814314815" "-0.341533250740741" "0.476518714444444" "0.564875818162963" "-0.468109874444444" "-0.371479721296296" "-0.359816626703704" "-0.630356700555556" "-0.11116762277963" "-0.11116762277963" "-0.357494635492593" "0.374744658" "-0.507978963018519" "0.356072772037037" "0.687124163703704" "-0.25958402669" "-0.371572473072222" "-0.391077873148148" "-0.289376917078148" "0.646233637037037" "0.522454216314815" "-0.409120160333333" "0.00374946752592593" "-0.295381491759259" "0.362249214759259" "-0.460599914074074"
"15.WALKING_UPSTAIRS" "15" "WALKING_UPSTAIRS" "-0.116952464895833" "-0.0260971840270833" "-0.3149610125" "0.0811803405" "-0.952562395625" "-0.00417361847916667" "-0.00525879898958333" "-0.186944664541667" "-0.154721289270833" "0.0911681484547917" "-0.415251317916667" "-0.0365419164020833" "-0.0767242496041667" "-0.525533949791667" "-0.136552217494583" "-0.136552217494583" "-0.313363553125" "-0.288429008639583" "-0.748954848541667" "-0.1019354328" "-0.5395910825" "-0.00838243761666667" "-0.149770907839583" "-0.250961613735417" "-0.04977547229375" "-0.338102216666667" "-0.714554172708333" "-0.207231605488542" "-0.468496864166667" "-0.313514801541667" "-0.103928006952083" "-0.517025245833333" "-0.485701745833333" "-0.4372253275" "-0.4652097360625" "-0.219122886220833" "-0.0908489175291667" "-0.255659340833333" "-0.291010539625" "-0.391313399375" "-0.341055159895833" "-0.308585869854167" "-0.204737039416458" "-0.793104483333333" "-0.609835564375" "-0.00406536043541667" "-0.379717488104167" "-0.113883988525" "-0.927648821458333" "-0.92161847875" "-0.953783695833333" "-0.311861356875" "-0.748809454166667" "-0.163125296052083" "-0.3302332351" "-0.477365945208333" "-0.432751036875" "-0.763053512083333" "-0.657907649166667" "-0.494654153125" "-0.2435308744375" "-0.2435308744375" "-0.361633368958333" "-0.22190719965" "-0.757525750625" "-0.0191328333041667" "-0.349600353270833" "0.06675140545" "-0.330391429583333" "-0.783004506458333" "-0.0927952865208333" "-0.243612269004167" "-0.523744300833333" "-0.346087351958333" "-0.13329157561875" "-0.2893916125" "-0.3072269584375" "-0.740367899375"
"16.WALKING_UPSTAIRS" "16" "WALKING_UPSTAIRS" "-0.124074517745098" "-0.397083831568627" "-0.0805926025490196" "-0.379059698039216" "-0.948413552745098" "0.0173729333352941" "0.0380533591627451" "-0.521089140196078" "-0.0486136789705882" "-0.00779288021764706" "-0.508087166666667" "-0.0296211298558824" "-0.035416300054902" "-0.707264168627451" "-0.334795080196078" "-0.334795080196078" "-0.493067129607843" "-0.518189646470588" "-0.797293228431373" "-0.268063812745098" "-0.335853041176471" "-0.369636140980392" "-0.223644983547059" "-0.301508248862745" "0.312184955078431" "-0.468605205294118" "-0.565220840588235" "-0.538073090196078" "-0.535799234509804" "-0.519560112156863" "-0.0884237835627451" "-0.642018064117647" "-0.492427493529412" "-0.509896031372549" "-0.311988459980392" "-0.419784041764706" "0.18050696002549" "-0.418924256078431" "-0.309924836913725" "-0.51993124" "-0.163569814678431" "-0.532486721568627" "-0.237540052076471" "-0.825314327058824" "-0.458837693529412" "-0.163732745078431" "-0.129283825721569" "-0.43910719254902" "-0.933657461176471" "-0.907649558823529" "-0.949109364705882" "-0.425625937254902" "-0.593411129607843" "-0.505610030784314" "-0.58638289372549" "-0.365025170078431" "-0.514291545882353" "-0.77471906627451" "-0.717101021960784" "-0.703150833529412" "-0.413823859019608" "-0.413823859019608" "-0.526785489215686" "-0.466949673137255" "-0.805980938627451" "-0.166324239117647" "-0.094561233145098" "-0.419245638823529" "-0.417127012352941" "-0.620123586470588" "-0.464475690784314" "-0.559600598431373" "-0.387309489901961" "-0.504065662941176" "-0.333901581568627" "-0.461883394117647" "-0.532782018627451" "-0.791344079607843"
"17.WALKING_UPSTAIRS" "17" "WALKING_UPSTAIRS" "-0.121290442104167" "-0.062952754100625" "-0.284153753333333" "-0.298171464166667" "-0.949460372291667" "0.03083565139375" "0.00759533846458334" "-0.292665827083333" "-0.0548455941370417" "0.0560931358145833" "-0.496562732729167" "-0.0414496328508333" "-0.0223482086545833" "-0.606044344375" "-0.1028777303875" "-0.1028777303875" "-0.390912450416667" "-0.440837260125" "-0.68231162875" "-0.1175197356" "-0.3999234945625" "-0.0355381172854167" "-0.15669437456875" "-0.258321394134167" "-0.0615218191895833" "-0.37705192875" "-0.633017707916667" "-0.287219038291667" "-0.474055998333333" "-0.552822976041667" "0.0480287017479167" "-0.521435415208333" "-0.324273713333333" "-0.5244683916875" "-0.210551597316667" "-0.349178571291667" "-0.163690154395833" "-0.217393170604167" "-0.407611379" "-0.437383107916667" "-0.427304954270833" "-0.496444579791667" "-0.424393635375" "-0.7241557425" "-0.439798182125" "-0.0131721014395833" "-0.230220954239583" "-0.130291411958333" "-0.91597346625" "-0.930159843541667" "-0.950640972291667" "-0.349791873229167" "-0.657430836041667" "-0.273200782291667" "-0.493044125208333" "-0.234402350714583" "-0.52090468" "-0.676722847708333" "-0.610586202291667" "-0.600282959791667" "-0.170273654020833" "-0.170273654020833" "-0.417281648125" "-0.380699963541667" "-0.704157464166667" "-0.0252781736083333" "-0.2048157105" "0.00958388283" "-0.365114263583333" "-0.680325770833333" "-0.209247801714583" "-0.481154119791667" "-0.2778914704375" "-0.4360865128125" "-0.0571624159604167" "-0.322762297291667" "-0.437137954583333" "-0.676515594791667"
"18.WALKING_UPSTAIRS" "18" "WALKING_UPSTAIRS" "-0.112655891327586" "-0.380168286724138" "-0.316619946206897" "-0.106112549189655" "-0.961738807068966" "0.0211654691775862" "0.0093589662862069" "-0.563202134655172" "-0.0526133819862069" "0.0906736478431034" "-0.593841504137931" "-0.0527472610827586" "-0.0692536211396552" "-0.76068902862069" "-0.37184157" "-0.37184157" "-0.579330320344828" "-0.528058134137931" "-0.835525127931035" "-0.363450742586207" "-0.522728377068965" "-0.350639840862069" "-0.249448649272414" "-0.406885286189655" "0.218088142413793" "-0.579650286034483" "-0.736149274137931" "-0.575331252413793" "-0.466043113965517" "-0.512443088275862" "-0.083591071362069" "-0.649817266551724" "-0.504364096896552" "-0.60071129637931" "-0.502729412913793" "-0.322333066448276" "0.0624408746137931" "-0.436218933448276" "-0.339206642431034" "-0.587926077068965" "-0.0674514409827586" "-0.533044636034483" "-0.111867624863793" "-0.860910992241379" "-0.541035776724138" "-0.211155120224138" "-0.31437339137931" "-0.435476656724138" "-0.942056881206897" "-0.907839723965517" "-0.962916947241379" "-0.56794063862069" "-0.760829911206897" "-0.564743621034483" "-0.507297003103448" "-0.433922212068966" "-0.596869527586207" "-0.828872171206897" "-0.718951757931034" "-0.749360452068966" "-0.483734425" "-0.483734425" "-0.603147545862069" "-0.484693793758621" "-0.843571566034483" "-0.190550638155172" "-0.269571390465517" "-0.381199786551724" "-0.585531432931034" "-0.784728430344828" "-0.516861240862069" "-0.443429836896552" "-0.466022431206897" "-0.588254867586207" "-0.342831281896552" "-0.55144082137931" "-0.552695543448276" "-0.829045467241379"
"19.WALKING_UPSTAIRS" "19" "WALKING_UPSTAIRS" "-0.151054607725" "-0.1287420952375" "-0.3871007085" "-0.2210087627" "-0.916495992" "0.056818586275" "0.0316681980575" "-0.1742790558" "-0.134514320575" "-0.000233248224999999" "-0.4068000325" "-0.0346288461475" "-0.0533545875525" "-0.23937641116" "-0.177666828025" "-0.177666828025" "-0.284060693125" "-0.26440144275" "-0.50740029025" "0.111818164225" "-0.2196444734075" "-0.11993477534" "0.01976741622" "0.0488512923725" "0.09004421648" "-0.073928372175" "-0.3806571232" "-0.2172651781" "-0.364347950525" "-0.187567271425" "-0.15124372415" "-0.2254218170275" "-0.06612935167" "-0.4775147465" "-0.191499705925" "-0.15202952495" "-0.39158069621575" "-0.368253499" "-0.59347706575" "-0.43467125" "-0.65085389975" "-0.3771327525" "-0.44850448575" "-0.58828966075" "-0.44762673105" "0.176349922525" "-0.1904685504575" "-0.17337248875" "-0.9010448505" "-0.83693567475" "-0.91691137975" "-0.0128865483575" "-0.4442822275" "-0.11136910259" "-0.17263322355" "-0.110117174875" "-0.41889163275" "-0.49212221875" "-0.3754149830025" "-0.210207995575" "-0.24991182615" "-0.24991182615" "-0.30627437925" "-0.1864942143875" "-0.52140003975" "0.13255758081125" "-0.2399806950525" "-0.10388037275175" "-0.0131695876025" "-0.50771620575" "-0.076991165661125" "-0.149925160355" "-0.207498123525" "-0.2957274183675" "-0.1732391088225" "-0.271401702025" "-0.294514604925" "-0.51763087375"
"20.WALKING_UPSTAIRS" "20" "WALKING_UPSTAIRS" "-0.121023947784314" "-0.116088676011765" "-0.479894842941176" "-0.130117634791765" "-0.931405014313725" "0.00659982629803922" "-0.024542099304902" "-0.185695388078431" "-0.174650964745098" "0.058701941845098" "-0.492701193921569" "-0.0189816250372549" "-0.0518985451176471" "-0.471107678431373" "-0.198269718823529" "-0.198269718823529" "-0.239444370019608" "-0.253929985803922" "-0.455396068627451" "-0.0293832440223529" "-0.318431522156863" "-0.108444759592157" "-0.155662086254902" "-0.109083616015431" "-0.15844304045098" "-0.312161098966667" "-0.492755895098039" "-0.187090779486275" "-0.55340726627451" "-0.448063672745098" "-0.0930834049098039" "-0.162341385629412" "0.115076640798039" "-0.532021733921569" "-0.260134951568627" "-0.268367738086275" "-0.280605445309804" "-0.320241012294118" "-0.179663832217647" "-0.280450026862745" "-0.281782112294118" "-0.360948341823529" "-0.519899448431373" "-0.50282154372549" "-0.284005917570882" "0.15219632835098" "-0.229249455098039" "-0.178589542460784" "-0.92459435372549" "-0.904064093529412" "-0.932340303333333" "-0.260789711588235" "-0.513641207058824" "-0.178325158564706" "-0.104722161186078" "0.184119332796078" "-0.509138523921569" "-0.393988623529412" "-0.253867089670588" "-0.451324309411765" "-0.284880256705882" "-0.284880256705882" "-0.29661492372549" "-0.186758983488235" "-0.491475837843137" "0.16454675022549" "-0.242438965196078" "-0.0111845279117647" "-0.255008282372549" "-0.533201712745098" "-0.0768892544509804" "-0.079046721372549" "0.095476833245098" "-0.391857218627451" "-0.241871383786275" "-0.181782693405882" "-0.251191282284314" "-0.44017538254902"
"21.WALKING_UPSTAIRS" "21" "WALKING_UPSTAIRS" "-0.125414265340426" "-0.240808282276596" "-0.432309617446809" "-0.309735038510638" "-0.940911635531915" "-0.0156290073042553" "-0.0360115472978723" "-0.424052014680851" "-0.155622431382979" "-0.00546829763829787" "-0.53190941893617" "-0.0132022768074468" "-0.00694066389361702" "-0.573541839148936" "-0.278474283829787" "-0.278474283829787" "-0.404183875893617" "-0.420236002514894" "-0.647723419148936" "0.0221598658106383" "-0.321712974042553" "-0.213184048" "-0.0961003618297872" "-0.136431040812766" "0.236457670242553" "-0.205067301297872" "-0.519815170851064" "-0.462972848723404" "-0.297830831408511" "-0.395904943744681" "-0.0846134063106383" "-0.446691581702128" "-0.155762354829787" "-0.560968048723404" "-0.101887933444681" "-0.360449590021277" "-0.105585556855319" "-0.403357611702128" "-0.372834117191489" "-0.47772185" "-0.34363150102766" "-0.483407096425532" "-0.360487936382979" "-0.700980410425532" "-0.414330954978723" "0.109787469104255" "-0.219707928574468" "-0.276149727659574" "-0.941523624255319" "-0.932716253829787" "-0.942076780212766" "-0.203209665702128" "-0.562052350212766" "-0.383585485744681" "-0.463136841489362" "0.0517155421740426" "-0.536115025531915" "-0.604469603617021" "-0.564149244893617" "-0.561604567446809" "-0.347712342553192" "-0.347712342553192" "-0.443351336170213" "-0.354774473106383" "-0.666252693191489" "0.0823434279595745" "-0.22716417293617" "-0.271674589234043" "-0.261261053404255" "-0.603127367234043" "-0.36925107893617" "-0.478299637021277" "0.0130916351042553" "-0.498183815319149" "-0.283007594468085" "-0.391518894042553" "-0.443657784042553" "-0.653407678297872"
"22.WALKING_UPSTAIRS" "22" "WALKING_UPSTAIRS" "-0.117550861738095" "0.0835738640921429" "-0.33682691" "-0.0957978990316667" "-0.94063384047619" "0.0367082966285714" "-0.033616970907381" "-0.00853992680952381" "-0.181458414495238" "0.0157359244619048" "-0.301491709628571" "-0.0381312609738095" "-0.067457054547619" "-0.396699215238095" "-0.158757474833333" "-0.158757474833333" "-0.0876501605595238" "-0.2025581772" "-0.675633024285714" "0.13068653882619" "-0.228019952309524" "0.132048813464286" "-0.0343404000452381" "-0.0330889778857143" "0.512757154904762" "-0.0751829281833333" "-0.414448875714286" "-0.0677978520178571" "-0.270497675785714" "-0.161561379016667" "-0.0270571433333333" "-0.523943751666667" "-0.199313066142857" "-0.338139776690476" "-0.170789279261905" "-0.147429136850952" "-0.182202410285714" "-0.334126221428571" "-0.325510473452381" "-0.151299835619048" "-0.121112072654762" "-0.234023031571429" "-0.249709768792857" "-0.70987053452381" "-0.0822677806616667" "0.250067523738095" "-0.109613216345238" "0.0631761514142857" "-0.941620221904762" "-0.913153632142857" "-0.941507965" "-0.0575784544857143" "-0.471703304761905" "0.0321168277280952" "-0.489417908809524" "-0.157758060642857" "-0.307026125928571" "-0.704255415" "-0.515697758571429" "-0.37623342952381" "-0.286025359761905" "-0.286025359761905" "-0.138519750090476" "-0.132823385216667" "-0.681679468571429" "0.230058772192857" "-0.116753339559524" "-0.0798493141952381" "-0.106099613648095" "-0.528567802619048" "0.0727589863066667" "-0.473882071666667" "-0.222431794690476" "-0.226827757266667" "-0.221379061666667" "-0.0814097426690476" "-0.231002107580952" "-0.696314449761905"
"23.WALKING_UPSTAIRS" "23" "WALKING_UPSTAIRS" "-0.126890616782353" "-0.243887818513725" "-0.214481808235294" "-0.35593445" "-0.933344481568627" "0.039986286827451" "0.0159234167843137" "-0.365398622764706" "-0.111564389137255" "-0.0325557522333333" "-0.550664576666667" "-0.0523943787039216" "-0.0924998531372549" "-0.548318881568627" "-0.271893714117647" "-0.271893714117647" "-0.362708849411765" "-0.366732989313725" "-0.551275188627451" "-0.0769773944803922" "-0.070577489272549" "-0.234309548019608" "-0.188068413803922" "-0.20350714824902" "0.0377268523960784" "-0.326236287627451" "-0.346605238039216" "-0.424877553333333" "-0.357319836562745" "-0.443171315294118" "-0.333230177137255" "-0.290447408901961" "-0.163001294113725" "-0.590430783921569" "-0.136461407760784" "-0.413452415980392" "-0.253482412913922" "-0.410047643333333" "-0.530284964509804" "-0.454324844901961" "-0.46574331545098" "-0.470491576431373" "-0.539936515" "-0.632659461568627" "-0.541639829803922" "0.0448435785868627" "0.10080118935098" "-0.301247463039216" "-0.910474557058824" "-0.902065910392157" "-0.934870294705882" "-0.328225031" "-0.408094020392157" "-0.358871366470588" "-0.293681861176471" "-0.0317301153392157" "-0.564137262352941" "-0.493514122352941" "-0.543765425882353" "-0.537072643333333" "-0.337498132019608" "-0.337498132019608" "-0.398650873333333" "-0.30737729745098" "-0.584415234901961" "0.0380597405498039" "0.104508755759412" "-0.217210990647059" "-0.380894442941176" "-0.46895638372549" "-0.290150636156863" "-0.301619977058824" "-0.0822521122215686" "-0.487753558823529" "-0.248085713421569" "-0.338726124176471" "-0.382403784196078" "-0.555542665294118"
